Movie_id,revenue,collection_name
3980,13167232.0,Critters Collection
10127,3813293.0,Critters Collection
12702,0.0,Critters Collection
10651,0.0,Dirty Harry Collection
5680,5596267.0,Elvira Collection
26386,28202109.0,Ernest Collection
38500,0.0,The Howling Collection
12144,84460846.0,The Land Before Time Collection
24929,9205924.0,Return of the Living Dead Collection
10925,14237000.0,Return of the Living Dead Collection
13965,0.0,The Man From Snowy River Collection
24266,20659423.0,The Man From Snowy River Collection
11966,21630088.0,Short Circuit Collection
2605,40697761.0,Short Circuit Collection
41428,0.0,Tetsuo Collection
29095,808114.0,The Waxwork Collection
12500,10499694.0,American Ninja Collection
25678,0.0,American Ninja Collection
25682,0.0,American Ninja Collection
32049,6500000.0,Best of the Best Collection
1648,40485039.0,Bill & Ted's Most Excellent Collection
53150,0.0,C.H.U.D. Collection
10134,10166459.0,Cyborg Collection
15142,0.0,Dream a Little Dream Collection
25005,0.0,Eddie and the Cruisers Collection
21721,4786789.0,Eddie and the Cruisers Collection
10345,78247647.0,K-9 Collection
10222,14697005.0,Kickboxer Collection
9494,296000000.0,Look Who's Talking Collection
9942,49797148.0,Major League Collection
331,368780809.0,Jurassic Park Collection
19142,192816.0,Swamp Thing Collection
41946,0.0,The Musketeers Collection
10135,30050028.0,Road House Collection
30666,1519796.0,The Stepfather Collection
25155,0.0,The Stepfather Collection
11342,0.0,Warlock Collection
24126,0.0,Warlock Collection
8494,0.0,Weekend at Bernie's Collection
27813,0.0,Basket Case Collection
9880,165335153.0,The Princess Diaries Collection
5175,347325802.0,Rush Hour Collection
4484,20424259.0,La cage aux folles
11684,6950125.0,La cage aux folles
17169,70687344.0,Philo & Clyde Collection
2770,287553595.0,American Pie Collection
8922,59217789.0,Jeepers Creepers Collection
16314,0.0,3 Ninjas Collection
18885,0.0,3 Ninjas Collection
40508,0.0,3 Ninjas Collection
30379,0.0,Omega Code Series
35200,0.0,A Man Called Horse Collection
9398,60780981.0,Zoolander Collection
10866,36642838.0,Joy Ride Collection
166,0.0,The Party Collection
13612,41675194.0,Cheech & Chong Collection
984,35976000.0,Dirty Harry Collection
141,1270522.0,Darko Collection
585,562816256.0,"Monsters, Inc. Collection"
45964,0.0,When a Stranger Calls Collection
671,976475550.0,Harry Potter Collection
16085,52223306.0,Fanny Brice Collection
16441,14056528.0,Beastmaster Collection
34388,0.0,Harry Palmer Collection
37835,0.0,The Exterminator Collection
26398,0.0,Caprona Collection
10649,46236000.0,Dirty Harry Collection
27591,0.0,Caprona Collection
10650,67642693.0,Dirty Harry Collection
8007,91753202.0,Behind Enemy Lines Collection
161,450717150.0,Ocean's Collection
1649,0.0,Bill & Ted's Most Excellent Collection
120,871368364.0,The Lord of the Rings Collection
12593,0.0,Fritz the Cat Collection
14683,0.0,Fritz the Cat Collection
45491,396003.0,Sex and Zen Collection
11595,153518974.0,48 Hrs. Collection
9610,100000000.0,Conan the Barbarian Collection
150,78868508.0,48 Hrs. Collection
11528,32416586.0,The Sandlot Collection
16690,109862682.0,Peter Pan Collection
39939,18492362.0,Super Troopers Collection
39282,0.0,Fanny Brice Collection
993,0.0,Sleuth Collection
11979,45479110.0,The Vampire Chronicles
25006,2106838.0,State Property Collection
23479,35323292.0,The Bad New Bears Collection
66946,0.0,The Bad New Bears Collection
19050,19104350.0,The Bad New Bears Collection
108266,0.0,The Lone Ranger (Clayton Moore) Collection
108267,0.0,The Lone Ranger (Clayton Moore) Collection
15999,0.0,Vampire Hunter D Collection
13225,32710894.0,FernGully Collection
7219,0.0,Zombi Collection
26200,0.0,Get Smart Collection
38147,0.0,"Oh, God! Collection"
24032,41687243.0,"Oh, God! Collection"
425,383257136.0,Ice Age Collection
1576,102984862.0,Resident Evil Collection
17804,0.0,The Paleface Collection
31805,0.0,Road to Collection
13861,0.0,Road to Collection
29021,0.0,Road to Collection
31812,0.0,Road to Collection
28213,0.0,Tales of the Four Seasons
12705,66132626.0,Smokey and the Bandit Collection
11006,126737428.0,Smokey and the Bandit Collection
15120,5678950.0,Smokey and the Bandit Collection
16026,5010362.0,Sällskapsresorna
36586,155010032.0,Blade Collection
11452,38275483.0,National Lampoon’s Van Wilder Collection
11590,28000000.0,Slap Shot Collection
8346,368744044.0,My Big Fat Greek Wedding Collection
307,0.0,War Trilogy
15482,0.0,Killer Tomatoes! Collection
45878,0.0,Horror High Collection
12154,0.0,3 Men Collection
11630,0.0,3 Men Collection
9334,165333180.0,The Scorpion King Collection
11470,16951798.0,Friday the 13th Collection
5203,0.0,Wild Orchid Collection
557,821708551.0,Spider-Man Collection
12227,34793160.0,White Fang Collection
43643,0.0,White Fang Collection
1894,649398328.0,Star Wars Collection
15417,85.0,Philo & Clyde Collection
4614,193000000.0,The Jack Ryan Collection
2501,214034224.0,The Bourne Collection
9637,275650703.0,Scooby-Doo Collection
14774,0.0,Cheech & Chong Collection
11544,145771527.0,Lilo & Stitch Collection
11982,0.0,Look Who's Talking Collection
21972,0.0,Like Mike Collection
608,441818803.0,Men In Black Collection
11442,37664855.0,Halloween Collection
10996,169956806.0,Stuart Little Collection
818,296655431.0,Austin Powers Collection
24130,0.0,Our Man Flint Collection
36645,0.0,The Modesty Blaise Collection
23728,0.0,Our Man Flint Collection
9488,119723358.0,Spy Kids Collection
7451,277448382.0,xXx Collection
34070,0.0,Living Trilogy
9266,51842679.0,Blue Crush Collection
15070,12398628.0,Undisputed Collection
11243,0.0,Care Bears Collection
19975,0.0,Care Bears Collection
9595,181096164.0,Hot Shots! Collection
24038,2955917.0,976-EVIL Collection
3127,0.0,Frankenstein (Hammer Series)
10859,0.0,Stakeout Collection
10611,75781642.0,Barbershop Collection
4108,43928932.0,The Transporter Collection
18943,0.0,Ernest Collection
32685,0.0,Ernest Collection
18477,0.0,The Hills Have Eyes (Original) Collection
12262,25000000.0,The Hills Have Eyes (Original) Collection
9533,209196298.0,The Hannibal Lecter Anthology
10575,0.0,"Heaven, Hell and Purgatory Collection"
1682,0.0,Godzilla (Showa) Collection
39462,0.0,Godzilla (Showa) Collection
18983,0.0,Godzilla (Showa) Collection
24348,589244.0,Qatsi Collection
82545,0.0,The Last Picture Show Collection
34600,0.0,Ernest Collection
39128,0.0,Ernest Collection
11868,0.0,Dracula (Hammer Series)
10772,17277.0,Django - Original films
77079,0.0,Django - Original films
12600,28023563.0,Pokémon Collection
565,249348933.0,The Ring Collection
21925,13308.0,Qatsi Collection
10285,15938065.0,Friday the 13th Collection
11009,237113184.0,Saturday Night Fever Collection
10805,64892670.0,Saturday Night Fever Collection
225,0.0,Man of Marble/Iron Collection
17205,0.0,Enter the Ninja Collection
15900,0.0,Faces of Death Collection
12237,0.0,Faces of Death Collection
15901,0.0,Faces of Death Collection
15902,0.0,Faces of Death Collection
15904,0.0,Faces of Death Collection
97251,0.0,Faces of Death Collection
22435,0.0,Göta kanal collection
2264,0.0,The BRD Collection
39874,0.0,My Bloody Valentine Collection
31646,0.0,Piranha Collection
9012,64282312.0,Jackass Collection
12208,41744718.0,James Bond Collection
9021,172855065.0,The Santa Clause Collection
10167,0.0,Half Past Dead Collection
672,876688482.0,Harry Potter Collection
29229,0.0,Left Behind Collection
12716,0.0,"Pagnol, Childhood's Memories"
12717,0.0,"Pagnol, Childhood's Memories"
13888,2807854.0,The Blue Lagoon collection
9538,14225876.0,Scanners Collection
27997,0.0,Rocky Horror Collection
36669,431971116.0,James Bond Collection
10426,33526835.0,Friday Collection
20992,0.0,Brother Collection
6007,0.0,Elling Collection
25239,0.0,I Spit on Your Grave (Original) Collection
14433,8000000.0,Anglo-Zulu War Collection
9932,55003135.0,Analyze Collection
22257,0.0,Vabank (Collection)
35343,0.0,Jönsson Gang
171,0.0,The Party Collection
11564,0.0,Class of 1999 Collection
20787,0.0,Turkish Star Wars
201,67312826.0,Star Trek: The Next Generation Collection
121,926287400.0,The Lord of the Rings Collection
11317,0.0,My Girl Collection
4032,0.0,My Girl Collection
31804,0.0,Road to Collection
16225,0.0,Heavy Metal Collection
23626,604856.0,Blue Collar Comedy Tour Collection
9358,90426405.0,Final Destination Collection
15802,0.0,Tokyo Decadence series
11915,0.0,Le Gendarme de St. Tropez Collection
29224,0.0,Jönsson Gang
2262,0.0,The BRD Collection
24830,16894678.0,They Call Me Bruce Collection
9699,9056073.0,The Pink Panther (Original) Collection
23943,0.0,Zapped Collection
6038,88323487.0,Shanghai Noon Collection
14873,135680000.0,The Jungle Book Collection
12139,117270765.0,Dennis the Menace Collection
24883,9800000.0,The Black Stallion Collection
17264,37799643.0,The Black Stallion Collection
10929,0.0,Willard
15347,0.0,Born Free Trilogy
2671,8690429.0,Ringu Collection
9669,18686644.0,Ringu Collection
42695,0.0,I Am Curious Collection
18992,0.0,The Flicka Collection
29912,36000000.0,Demetrius Filmreihe
7294,0.0,Aki Kaurismäki's Finland trilogy
2662,16829545.0,House of 1000 Corpses Collection
36658,407711549.0,X-Men Collection
10708,164433867.0,Daddy Day Camp Collection
17464,0.0,Breakin' Collection
15259,0.0,Breakin' Collection
42792,0.0,Nevada Smith Collection
604,738599701.0,The Matrix Collection
1555,3897799.0,The Klapisch Trilogy
33875,20867919.0,Pokémon Collection
310,484572835.0,Almighty Collection
12,940335536.0,Finding Nemo Collection
9902,28650575.0,Wrong Turn Collection
584,236350661.0,The Fast and the Furious Collection
5921,0.0,Nevada Smith Collection
14676,0.0,A Man Called Horse Collection
10152,39267515.0,Dumb and Dumber Collection
20694,0.0,Rugrats Collection
35669,544476.0,Dracula (Hammer Series)
170,82719885.0,28 Days/Weeks Later Collection
9471,259175788.0,Charlie's Angels Collection
10327,124914842.0,Legally Blonde Collection
296,435000000.0,The Terminator Collection
22,655011224.0,Pirates of the Caribbean Collection
8961,273339556.0,Bad Boys Collection
9486,160583018.0,Johnny English Collection
24259,0.0,Trilogie
1996,156505388.0,Tomb Raider Collection
12279,197011982.0,Spy Kids Collection
21882,0.0,Gator Collection
24993,1250712.0,Kickboxer Collection
4984,0.0,Gator Collection
8273,231449203.0,American Pie Collection
9257,116643346.0,S.W.A.T. Collection
33954,0.0,Totò Collection
6466,114908830.0,Friday the 13th Collection
10923,58795814.0,Agent Cody Banks Collection
9362,48572000.0,Tremors Collection
936,10878107.0,The Pink Panther (Original) Collection
12268,33833201.0,The Pink Panther (Original) Collection
7504,528972.0,Elements Trilogy
513,501533.0,Elements Trilogy
11351,63102666.0,Jeepers Creepers Collection
2722,0.0,Sides of the Bed
11547,30553394.0,The Cabin Fever Collection
1428,98185582.0,Mexico Trilogy
10617,3826459.0,Once Upon a Time in China Collection
10618,30399676.0,Once Upon a Time in China Collection
10619,27540561.0,Once Upon a Time in China Collection
8408,34000000.0,Living Dead Collection
277,95708457.0,Underworld Collection
17614,0.0,Yossi Collection
18113,0.0,Dorm Daze Collection
11475,0.0,Leningrad Cowboys Collection
11806,147214049.0,Beethoven Collection
10438,118243066.0,Beethoven Collection
9871,0.0,Ginger Snaps Collection
33258,15014674.0,American Graffiti Collection
11059,13818181.0,House of the Dead Collection
24,180949000.0,Kill Bill Collection
9373,107071655.0,Texas Chainsaw (Reboot) Collection
4256,220673217.0,Scary Movie Collection
10009,0.0,Brother Bear Collection
10389,0.0,The Eye Collection
3117,0.0,Frankenstein (Hammer Series)
897,170215.0,The Apu Collection
224,0.0,Man of Marble/Iron Collection
27117,0.0,Sherlock Holmes (1939 series)
50553,0.0,Sherlock Holmes (1939 series)
44383,0.0,Sherlock Holmes (1939 series)
605,424988211.0,The Matrix Collection
11846,89325780.0,Father of the Bride Collection
10147,76488889.0,Bad Santa Collection
9556,48878502.0,Darkman Collection
9065,0.0,Europa Trilogy
38939,0.0,Tales from the Crypt Collection
860,79567667.0,WarGames Collection
8010,15556340.0,Highlander Collection
951,201957688.0,Kindergarten Cop Collection
3176,25000000.0,Battle Royale Collection
11824,0.0,Teen Wolf Collection
1594,12368234.0,The Pink Panther (Original) Collection
11811,8556940.0,Leprechaun Collection (Original Series)
9063,0.0,Europa Trilogy
255,0.0,The Adventures of Antoine Doinel
10028,62646763.0,Honey Collection
122,1118888979.0,The Lord of the Rings Collection
11007,190212113.0,Cheaper by the Dozen Collection
11429,0.0,Re-Animator Collection
5205,0.0,Pumping Iron Collection
21779,16318124.0,The Matt Helm Collection
1954,96060858.0,The Butterfly Effect Collection
14114,0.0,You Got Served Collection
21301,65070412.0,Barbershop Collection
44539,0.0,Trilogie
18841,0.0,The Lost Skeleton Collection
30566,0.0,Blacula Collection
42466,0.0,Blacula Collection
44674,0.0,Trilogie
9838,238227.0,Allan Quatermain Collection
10677,27685016.0,Dirty Dancing Collection
17047,28818995.0,Agent Cody Banks Collection
11024,181466833.0,Scooby-Doo Collection
553,16680836.0,USA: Land of Opportunities Collection
1487,99318987.0,Hellboy Collection
11137,0.0,The Prince & Me Collection
11358,57223890.0,Walking Tall Collection
2122,26155781.0,The Whole Nine/Ten Yards Collection
923,55000000.0,Living Dead Collection
34082,0.0,Road to Collection
393,152159461.0,Kill Bill Collection
10625,129042871.0,Mean Girls Collection
7131,300257475.0,Van Helsing Collection
22137,0.0,The Kingdom
10035,0.0,100 Girls Collection
20561,0.0,The Up Series
667,111584787.0,James Bond Collection
700,187500000.0,James Bond Collection
36670,160000000.0,James Bond Collection
10940,0.0,Babylon 5 Collection
9356,0.0,Look Who's Talking Collection
16113,17768900.0,The Delta Force Collection
25508,4000000.0,Cat People Collection
12310,0.0,The Musketeers Collection
39907,0.0,Bang Rajan Collection
9545,18994653.0,Sniper Collection
10916,0.0,Babylon 5 Collection
10921,0.0,Babylon 5 Collection
10941,0.0,Babylon 5 Collection
14589,0.0,The Thin Man Collection
14594,0.0,The Thin Man Collection
14590,0.0,The Thin Man Collection
14588,0.0,The Thin Man Collection
14595,0.0,The Thin Man Collection
1583,0.0,Lammbock Collection
17653,3956913.0,The Legend Collection
11069,0.0,Tremors Collection
10829,0.0,Tremors Collection
31952,0.0,Vampire Karnstein (Hammer series)
54396,0.0,The Cheerleaders - Collection
40810,0.0,The Streetfighter Collection
40812,0.0,The Streetfighter Collection
3075,0.0,Frankenstein (Hammer Series)
43096,0.0,The Gidget Collection
11506,0.0,Silence of God Trilogy by Ingmar Bergman
29455,0.0,Silence of God Trilogy by Ingmar Bergman
11602,0.0,Silence of God Trilogy by Ingmar Bergman
42632,0.0,The Complete Monterey Pop Festival
10775,8708932.0,Infernal Affairs Collection
15618,0.0,Robot Jox Collection
13282,8000000.0,Death Race Original Collection
26268,12000000.0,Lew Harper Collection
250,0.0,In China They Eat Dogs Collection
19086,6698361.0,The Delta Force Collection
15824,0.0,Per Fly trilogien (Samling)
11315,0.0,Dead or Alive Collection
5165,0.0,Alienation Trilogy
19128,0.0,Dr. Mabuse Collection
33560,0.0,Teenage Apocalypse Trilogy
15371,0.0,Lupin the Third Collection
27601,0.0,The Toxic Avenger Collection
17346,0.0,Grey Gardens Collection
809,919838758.0,Shrek Collection
673,789804554.0,Harry Potter Collection
2789,115772733.0,The Chronicles of Riddick Collection
8920,200804534.0,Garfield Collection
11546,126247.0,Police Academy Collection
17481,0.0,Sherlock Holmes (1939 series)
27118,0.0,Sherlock Holmes (1939 series)
9372,28575078.0,Super Size Me Collection
44695,36000000.0,Billy Jack Collection
31217,0.0,The Human Condition
38582,0.0,Godzilla (Showa) Collection
9542,5844868.0,The Hitcher (1986) Collection
24236,0.0,Dexter Riley Collection
10606,0.0,The Philadelphia Experiment - Collezione
6081,49579269.0,The Pink Panther (Original) Collection
2330,268254.0,Taxi Collection
2334,65497208.0,Taxi Collection
2202,0.0,Lassie (Kinofilme)
558,783766341.0,Spider-Man Collection
80,15992615.0,Before... Collection
8699,90574188.0,Anchorman Collection
11247,70067909.0,Cinderella Story Collection
36627,0.0,Trylogia Sienkiewicza
2502,288500217.0,The Bourne Collection
12625,0.0,The Magnificent Seven Collection
43417,0.0,The Magnificent Seven Collection
20408,0.0,Sherlock Holmes (1939 series)
18706,0.0,Sherlock Holmes (1939 series)
34327,0.0,Sherlock Holmes (1939 series)
20417,0.0,Sherlock Holmes (1939 series)
35780,0.0,Thunderbirds (Animation) Collection
25361,0.0,Thunderbirds (Animation) Collection
25536,0.0,PTU Collection
11282,23936908.0,Harold & Kumar Collection
11130,95149435.0,The Princess Diaries Collection
395,171183863.0,AVP Collection
10762,69631118.0,Without a Paddle Collection
11026,78000586.0,The Exorcist Collection
36912,6347072.0,The Sting Collection
44415,0.0,The Benji Collection
11237,70992898.0,Anaconda Collection
13559,0.0,The Mangler Collection
24924,3109904.0,Night of the Demons Collection
17994,0.0,Witchboard Collection
1577,129394835.0,Resident Evil Collection
26230,0.0,Nuke 'Em High Collection
27816,0.0,Basket Case Collection
27815,0.0,Basket Case Collection
29445,0.0,Europa Trilogy
28153,0.0,It's Alive Collection
1970,183474602.0,The Grudge Collection
176,103911669.0,Saw Collection
9806,631442092.0,The Incredibles Collection
11249,24829644.0,Child's Play Collection
9801,40203020.0,Bridget Jones Collection
2059,347451894.0,National Treasure Collection
11836,140161792.0,SpongeBob Collection
163,362744280.0,Ocean's Collection
36648,128905366.0,Blade Collection
33740,0.0,That's Entertainment Collection
74719,0.0,That's Entertainment Collection
77448,0.0,That's Entertainment Collection
28421,0.0,The Invisible Man (Universal Series)
27503,0.0,I Love a Mystery movie series
43149,0.0,King Kong (1933 series)
27970,0.0,The Wolf Man (Universal Series)
23101,0.0,Topper Collection
23336,0.0,Why We Fight
28436,0.0,Cat People Collection
9797,0.0,Ivan The Terrible Collection
31980,0.0,Road to Collection
4558,0.0,The Orphic Trilogy
43388,0.0,Allan Quatermain (1950 series)
30801,0.0,The Paleface Collection
11402,0.0,St. Trinian's Collection
31372,0.0,Samurai Collection
31374,0.0,Samurai Collection
31378,0.0,Samurai Collection
34528,0.0,The Human Condition
34530,0.0,The Human Condition
21135,0.0,Alienation Trilogy
17102,364937.0,Dracula (Hammer Series)
11047,0.0,Asterix and Obelix (Animation) Collection
9929,0.0,Asterix and Obelix (Animation) Collection
29778,0.0,Dracula (Hammer Series)
29748,0.0,Dracula (Hammer Series)
70327,0.0,Gamera Films
9394,0.0,Trinità  Collection
34479,0.0,Dracula (Hammer Series)
40732,0.0,The Emigrants Collection
18250,0.0,Dr. Phibes Collection
33020,0.0,Dracula (Hammer Series)
12089,0.0,The Tall Blond Man Collection
41471,0.0,Lone Wolf and Cub Collection
17810,0.0,Lone Wolf and Cub Collection
9474,0.0,Nobody Collection
25473,0.0,Walking Tall Original Collection
24402,0.0,Emmanuelle Collection
16246,0.0,Gone in 60 Seconds Trilogy
28994,0.0,Mountain Family Robinson Collection
19174,0.0,Dolemite Collection
9385,0.0,Asterix and Obelix (Animation) Collection
28209,0.0,Emmanuelle Collection
10711,12484444.0,French Connection Collection
43430,0.0,Ирония судьбы (Коллекция)
47313,0.0,The Sister Street Fighter Collection
5725,0.0,Vixens Collection
38783,0.0,Trilogy of Terror Collection
10640,0.0,Westworld Collection
5651,0.0,Vixens Collection
16378,0.0,The Rutles Collection
1362,0.0,The Lord of the Rings Animated Collection
33701,0.0,French Fried Vacation
14087,0.0,Barefoot Gen Collection
1884,0.0,Star Wars: The Ewok Adventures Collection
27414,0.0,"Silent Night, Deadly Night Collection"
17663,0.0,Anne of Green Gables Collection
8868,0.0,Asterix and Obelix (Animation) Collection
29903,0.0,Barbarian Queen Collection
14029,0.0,Demons Collection
10372,0.0,Star Wars: The Ewok Adventures Collection
67342,0.0,Mr. Vampire Collection
9056,0.0,Police Story Collection
9318,0.0,Asterix and Obelix (Animation) Collection
10570,0.0,Flodder Collection
11471,4469460.0,A Better Tomorrow Collection
22572,0.0,The Frogtown Collection
49964,0.0,Koker Trilogy
30421,0.0,A Chinese Ghost Story Collection
18305,0.0,A Better Tomorrow Collection
14571,0.0,Patlabor Collection
20562,0.0,The Up Series
18311,141864.0,Wong Kar-Wai's Informal Collection
1483,0.0,Begotten Collection
34376,3752426.0,Mannequin Collection
29904,0.0,Barbarian Queen Collection
83761,0.0,Koker Trilogy
34683,0.0,House of Angels Collection
47350,0.0,Lonesome Dove Collection
25684,0.0,American Ninja Collection
18817,0.0,The Bride with White Hair Collection
16437,0.0,Cyborg Collection
17811,2967668.0,The Legend Collection
12088,6739141.0,Fortress Collection
30366,0.0,Leningrad Cowboys Collection
35610,2970.0,The Philadelphia Experiment - Collezione
12664,0.0,Barrytown Trilogy
32764,0.0,Trilogía de la violencia de Michael Haneke
26877,0.0,Naked Collection
18998,0.0,Darkman Collection
11067,30626182.0,Major League Collection
35977,0.0,Pumpkinhead Collection
26830,0.0,Gonin collection
12613,0.0,Street Fighter Collection
37563,0.0,Tales of the Four Seasons
27318,0.0,Jack Frost Collection
16003,0.0,The Hunters Collection
8214,0.0,Aki Kaurismäki's Finland trilogy
2061,0.0,Pusher Collection
74097,0.0,Bikini Summer Collection
36702,0.0,The Cremaster Cycle
17629,0.0,Hamilton Collection
9732,0.0,The Lion King Collection
10213,0.0,From Dusk Till Dawn Collection
12095,0.0,From Dusk Till Dawn Collection
1283,0.0,Torrente Collection
22140,0.0,The Kingdom
344,0.0,Unna Trilogie
15805,0.0,Batman (DC Universe Animated) Collection
11508,0.0,Addams Family Collection
2487,0.0,Lady Snowblood Collection
12485,0.0,Candyman Collection
17074,0.0,Superman (DC Universe Animated) Collection
18491,20000000.0,Evangelion Collection
39927,0.0,Freeway Collection
21348,0.0,Kirikou
9011,0.0,The Prophecy Collection
2332,60726164.0,Taxi Collection
20882,0.0,Osobennosti Natsionalnoy ... - Collection
5458,0.0,Cruel Intentions Collection
10482,0.0,The Big Bottom Box
28031,0.0,If These Walls Could Talk Collection
15653,0.0,A Goofy Movie Collection
844,19271312.0,Wong Kar-Wai's Informal Collection
23985,0.0,The Cremaster Cycle
2463,0.0,Running Out Of Time Collection
16874,0.0,The Wog Boy Collection
71138,0.0,The Female Prisoner Series
39872,0.0,The Female Prisoner Series
16234,0.0,Batman Beyond Collection
10706,0.0,Mimic Collection
17208,0.0,Paradise Lost Collection
10751,0.0,In China They Eat Dogs Collection
2899,111127553.0,Asterix and Obelix Collection
36243,0.0,Godzilla (Millennium) Collection
10726,0.0,American Psycho Collection
13899,0.0,Dead or Alive Collection
437,0.0,Cube Collection
11178,0.0,My Sassy Girl Collection
100973,0.0,Annika Bengtzon Collection
21707,0.0,My Wife is a Gangster Collection
36222,0.0,Dead or Alive Collection
13984,0.0,Fubar Collection
4689,1954937.0,The Vengeance Collection
18248,0.0,The Foreigner Collection
21041,0.0,Johan Falk Collection
11430,0.0,The Lion King Collection
23986,0.0,The Cremaster Cycle
4326,0.0,Herr Lehmann Filmreihe
32250,0.0,Ju-on Collection
44203,0.0,Ju-on Collection
10891,0.0,Tremors Collection
12540,0.0,Bring It On Collection
60672,0.0,The Crimson Rivers Collection
14245,0.0,Sniper Collection
3177,0.0,Battle Royale Collection
10855,0.0,Naked Collection
12140,9789651.0,Ghost in the Shell Collection
12496,7338987.0,Samurai Trilogy
17457,0.0,The Twins Effect Collection
10361,0.0,Ginger Snaps Collection
41070,0.0,Dark Woods Collection
11838,0.0,Ju-on Collection
670,14980005.0,The Vengeance Collection
12583,0.0,Ginger Snaps Collection
9694,0.0,One Missed Call Collection
22537,0.0,Inuyasha Collection
10304,0.0,Starship Troopers Collection
9666,0.0,Ju-on Collection
9316,15.0,Ong Bak Collection
11647,0.0,Infernal Affairs Collection
10105,0.0,Saints and Soldiers Collection
83,54667954.0,Open Water Collection
14310,0.0,Infernal Affairs Collection
10320,161451538.0,The Ring Collection
3396,0.0,The Yes Men Collection
62276,1600000.0,Bummer Collection
5889,0.0,Azumi Collection
5460,0.0,Cruel Intentions Collection
8357,10000000.0,What the Bleep! Collection
24674,0.0,The Eye Collection
12597,0.0,Hellraiser Collection
693,516642939.0,Meet the Parents Collection
11804,91196419.0,White Noise Collection
18627,0.0,Godzilla (Showa) Collection
34326,0.0,The Yakuza Papers Collection
23832,1314230.0,Brancaleone Collection
11633,1461989.0,Appleseed Collection
12127,0.0,Pippi Longstocking
11626,0.0,Pippi Longstocking
42390,0.0,Father Flanagan Collection
27549,869325.0,Beastmaster Collection
26581,0.0,Dr. Who Collection
11637,97918663.0,The Are We Collection
12142,10442808.0,Alone in the Dark Collection
8968,67192859.0,The Boogeyman Collection
661,0.0,The BRD Collection
561,230884728.0,Constantine Collection
10214,0.0,The Mask Collection
3040,32000000.0,World of Watches Collection
44875,0.0,Topper Collection
12721,4662137.0,"No Retreat, No Surrender Collection"
27042,0.0,The ChubbChubbs Collection
2926,0.0,The Musketeers Collection
258,0.0,The Adventures of Antoine Doinel
8016,0.0,War Trilogy
37601,0.0,The Blind Dead Collection
4551,95226116.0,Chili Palmer Collection
3115,0.0,Godzilla (Showa) Collection
6593,0.0,Godzilla (Heisei) Collection
38148,0.0,"Oh, God! Collection"
438,0.0,Cube Collection
37988,0.0,Vares Collection
10040,0.0,Miss Congeniality Collection
38155,0.0,Zu Warriors Collection
19545,0.0,Godzilla (Showa) Collection
187,158733820.0,Sin City Collection
47406,0.0,Trilogy of Life
9674,0.0,Ringu Collection
16250,0.0,The Love Comes Softly Collection
10065,108047131.0,The Amityville Horror Collection
13409,1691706.0,State Property Collection
11679,71073932.0,xXx Collection
24444,0.0,Zatôichi: The Blind Swordsman
46594,0.0,Ukraine Trilogy
9463,0.0,Vampire Hunter D Collection
1895,850000000.0,Star Wars Collection
28423,0.0,The Invisible Man (Universal Series)
953,532680671.0,Madagascar Collection
12700,251495.0,The Exorcist Collection
9779,39053061.0,The Sisterhood of the Traveling Pants Collection
18289,0.0,Godzilla (Heisei) Collection
272,374218673.0,The Dark Knight Collection
15767,0.0,Godzilla (Millennium) Collection
11451,66002004.0,Herbie Collection
11683,46770602.0,Living Dead Collection
42488,0.0,The Emigrants Collection
20914,0.0,My Friends Collection
39464,0.0,Godzilla (Showa) Collection
4889,0.0,Harry Palmer Collection
9738,330579719.0,Fantastic Four Collection
1826,23727301.0,The Klapisch Trilogy
1696,0.0,House of 1000 Corpses Collection
40254,0.0,Whispering Corridors Collection
6519,110803676.0,The Dukes Of Hazzard Collection
11453,22400154.0,Deuce Bigalow Collection
11328,0.0,Pusher Collection
22965,0.0,Mr. Wong Collection
9564,1644060.0,Asterix and Obelix Collection
9335,85167639.0,The Transporter Collection
17386,13168027.0,Enter the Ninja Collection
10753,0.0,Police Story Collection
11636,0.0,Police Story Collection
7553,18637690.0,Waiting Collection
8923,3154346.0,Green Street Hooligans Collection
647,0.0,Final Fantasy Collection
11968,44434439.0,Into the Blue Collection
533,192452832.0,Wallace & Gromit Collection
32237,0.0,Whispering Corridors Collection
9763,27610873.0,Goal! Collection
15493,0.0,Star Wreck Collection
38828,0.0,Left Behind Collection
1656,142400065.0,Zorro Collection
215,152925093.0,Saw Collection
10915,0.0,Nobody Collection
8274,0.0,American Pie (Spin-off) Collection
26845,0.0,Tarzan (Johnny Weissmuller series)
18994,0.0,Tarzan (Johnny Weissmuller series)
1951,674918.0,USA: Land of Opportunities Collection
259,0.0,The Adventures of Antoine Doinel
25,96889998.0,Jarhead Collection
23220,0.0,Dracula (Hammer Series)
9885,27762648.0,Wolf Creek Collection
9392,0.0,The Descent Collection
674,895921036.0,Harry Potter Collection
7010,0.0,The Wild Geese Collection
3124,0.0,Frankenstein (Hammer Series)
411,748806957.0,The Chronicles of Narnia Collection
14695,0.0,Havoc Collection
43118,0.0,Ivan The Terrible Collection
21040,0.0,Johan Falk Collection
36775,0.0,The Matt Helm Collection
9641,129181830.0,Cheaper by the Dozen Collection
9568,0.0,The Dentist Collection
6935,0.0,Yamakasi - Collection
20641,0.0,The Love Comes Softly Collection
4550,23803308.0,The Vengeance Collection
10045,9584131.0,District 13 Collection
168705,2405420.0,BloodRayne Collection
1690,80578934.0,Hostel Collection
