Movie_id,revenue,company_name
16084,0.0,Ashton Productions
17984,0.0,Universal Pictures
22328,0.0,Warner Bros.
32611,0.0,Warner Bros.
3170,267447150.0,Warner Bros.
346,271841.0,Paramount Pictures
859,34670720.0,Paramount Pictures
841,30925690.0,Twentieth Century Fox Film Corporation
11051,8373585.0,Loew's
242,136766062.0,Metro-Goldwyn-Mayer (MGM)
1411,1277401.0,Loew's Incorporated
9769,1060056.0,Selznick International Pictures
9424,17507368.0,Metro-Goldwyn-Mayer (MGM)
9835,19000000.0,Brooksfilms
857,481840909.0,Metro-Goldwyn-Mayer (MGM)
17539,2020700.0,Paramount Pictures
44322,0.0,RKO Radio Pictures
22777,0.0,Mercury Productions
20173,0.0,Stanley Kubrick Productions
10957,21288692.0,Metro-Goldwyn-Mayer (MGM)
9570,35841901.0,Paramount Pictures
16249,0.0,Twentieth Century Fox Film Corporation
13962,0.0,Metro-Goldwyn-Mayer (MGM)
14612,0.0,Selznick International Pictures
19378,0.0,United Artists
65157,8153677.0,Walter Wanger Productions
29228,0.0,RKO Radio Pictures
19379,0.0,Selznick International Pictures
11164,45610410.0,Twentieth Century Fox Film Corporation
18887,0.0,Jerry Wald Productions
40866,0.0,Paramount Pictures
24736,12890752.0,Metro-Goldwyn-Mayer (MGM)
10122,18564613.0,Metro-Goldwyn-Mayer (MGM)
24816,0.0,Metro-Goldwyn-Mayer (MGM)
9994,38625550.0,Allied Artists Pictures
25445,0.0,Metro-Goldwyn-Mayer (MGM)
12129,0.0,Arthur Freed Production
14140,0.0,Metro-Goldwyn-Mayer (MGM)
10439,39514713.0,Warner Bros.
11158,58662452.0,Twentieth Century Fox Film Corporation
9354,222724172.0,Twentieth Century Fox Film Corporation
28736,0.0,Twentieth Century Fox Film Corporation
34774,0.0,Columbia Pictures Corporation
37969,0.0,RKO Radio Pictures
9631,44547681.0,United Artists
9820,0.0,Universal Pictures
14013,7027290.0,Warner Bros.
36606,0.0,Warner Bros.
96196,0.0,Metro-Goldwyn-Mayer (MGM)
98505,0.0,Columbia Pictures
1779,6706368.0,Michael Todd Company
10849,10631333.0,RKO Radio Pictures
678,0.0,Liberty Films (II)
907,111858363.0,Columbia Pictures
5961,4971340.0,RKO Radio Pictures
47908,7218340.0,Columbia Pictures Corporation
42121,0.0,Metro-Goldwyn-Mayer (MGM)
2887,0.0,Hunt Stromberg Productions
11974,36602000.0,RKO Radio Pictures
20348,0.0,Premier Productions
26648,0.0,Selznick International Pictures
11911,0.0,Warner Bros.
793,8551228.0,Warner Bros.
35144,2135577.0,Republic Pictures
9325,205843612.0,Gaumont British Picture Corporation
43037,0.0,The Criterion Collection
10340,93600000.0,Superior Pictures
10144,222300000.0,Lewis Milestone Productions
10414,50752337.0,Howard Hughes Productions
10437,27281507.0,Laurel Group
15300,0.0,Off Color Films
12230,215880014.0,Image Ten
13380,0.0,Market Square Productions
10693,87404651.0,United Artists
11335,0.0,Independent Film Distributors
11135,47431461.0,Romulus Films
11319,71215869.0,Santana Pictures Corporation
14822,16393000.0,Romulus Films
15969,0.0,Rizzoli-Haggiag
13155,11137801.0,Avon Production
10249,62000000.0,Metro-Goldwyn-Mayer (MGM)
15943,0.0,Metro-Goldwyn-Mayer (MGM)
10882,51000000.0,Warner Bros.
24808,5656087.0,Frank Capra Productions
19762,0.0,United Artists
13850,0.0,Walter Wagner Productions
2619,69821334.0,Grand National Pictures
65158,3337685.0,Zion Meyers Productions
53565,0.0,Paramount Pictures
41841,0.0,Metro-Goldwyn-Mayer (MGM)
27332,0.0,Channel Four Films
97,33000000.0,Bórd Scannán na hÉireann
10419,5632086.0,Little Bird
11675,55041738.0,British Screen Productions
2107,0.0,D & B Films Co. Ltd.
6471,73961419.0,New Line Cinema
9442,18196170.0,Jacaranda Films
11591,0.0,Investec Merchant Bank
13697,0.0,Columbia Pictures Corporation
227,33697647.0,BMG Independents
123,30471420.0,Columbia Pictures
9314,0.0,Sandollar Productions
11336,20766616.0,Triumph Films
9980,7433663.0,Pacific Motion Pictures Corporation
10657,0.0,Stewart Pictures
10489,21200000.0,Universal Pictures
10823,14000000.0,Cappa Productions
11497,27100027.0,Gramercy Pictures (II)
2907,191502426.0,Dor Film Produktionsgesellschaft GmbH
9454,65705772.0,Kuchenreuther Filmproduktion GmbH
8688,103891409.0,Columbia Pictures
118452,40542.0,Geffen Pictures
16155,0.0,Warner Bros.
48894,0.0,Caravan Pictures
23954,12729678.0,Hollywood Pictures
12761,0.0,Neo Productions
396,33736689.0,Overseas FilmGroup
14367,34368475.0,Rysher Entertainment
11814,38934048.0,New Line Cinema
16081,9000000.0,Metropolitan Filmexport
18331,0.0,Cinehaus
15171,0.0,Circle Films
11837,3713768.0,DuArt
11704,14665733.0,New Line Cinema
11639,40577001.0,Metro-Goldwyn-Mayer (MGM)
4978,84542002.0,Rysher Entertainment
10380,40766041.0,Redemption Productions
11976,15502112.0,Tinderbox Films
11557,37803872.0,Columbia Pictures
13853,0.0,Castle Rock Entertainment
11415,0.0,Simian Films
37530,7800000.0,Warner Bros.
8393,60000000.0,Seagal/Nasso Productions
11937,0.0,Walt Disney
21661,10224116.0,Imagine Entertainment
9320,48585416.0,Universal Pictures
33644,37672350.0,Davis Entertainment
14662,0.0,Walt Disney Productions
125124,0.0,Walt Disney Productions
115872,0.0,Walt Disney Productions
39930,0.0,Walt Disney Productions
10692,0.0,Walt Disney Pictures
805,33395426.0,Walt Disney Productions
34584,20158808.0,Walt Disney Pictures
34636,16283667.0,Walt Disney Productions
2182,0.0,Walt Disney Pictures
28070,0.0,Touchwood Pacific Partners 1
77469,4710749.0,Walt Disney Productions
10278,0.0,Walt Disney Productions
36647,131183530.0,Walt Disney Productions
17915,15.0,Walt Disney Productions
14557,0.0,Walt Disney
9417,0.0,Walt Disney Pictures
41469,0.0,Caravan Pictures
19381,0.0,RKO Radio Pictures
34637,0.0,Walt Disney Productions
4011,73326666.0,Walt Disney Productions
161795,0.0,Walt Disney Pictures
1580,2200000.0,Walt Disney Productions
5854,7900000.0,Walt Disney Productions
573,12600000.0,Warner Bros.
2370,6000000.0,Morgan Creek Productions
5780,13000000.0,Walt Disney Productions
506,7000000.0,RKO Radio Pictures
22527,2000000.0,Walt Disney Productions
574,10250000.0,Walt Disney Productions
11219,7000000.0,Walt Disney Productions
30159,0.0,RKO Radio Pictures
845,7000000.0,Walt Disney Productions
1978,0.0,Walt Disney Productions
3682,16757163.0,The Kushner-Locke Company
51942,203.0,August Entertainment
46702,12413650.0,Multicom entertainment
54795,0.0,Twentieth Century Fox Film Corporation
46748,0.0,Robert Wise Productions
847,57269863.0,Argyle Enterprises
117,76270454.0,Twentieth Century Fox Film Corporation
14577,0.0,Gordon Company
37498,0.0,Silver Pictures
38621,0.0,New Line Cinema
59138,0.0,Allied Vision
28047,0.0,Miramax Films
31667,0.0,Twentieth Century Fox Film Corporation
13321,0.0,Capitol Films
21734,0.0,World Film Music Limited
31997,0.0,Channel Four Films
24197,0.0,October Films
11462,4500000.0,CiBy 2000
31995,0.0,Thin Man Films
940,0.0,Twentieth Century Fox Film Corporation
2762,0.0,Clinica Estetico
12684,0.0,Clavius Base
2761,0.0,Rastar Pictures
8208,0.0,Triumph Films
52907,0.0,Merchant Ivory Productions
15007,0.0,Cinema 7
36049,0.0,Channel Four Films
52748,0.0,World Productions
75793,0.0,New Line Cinema
47695,0.0,Forge
31930,0.0,The Steve Tisch Company
20213,0.0,Constellation Films
543,0.0,Paramount
36054,0.0,Twentieth Century Fox Film Corporation
143750,0.0,Jam Productions
52782,0.0,Chal Productions
2760,0.0,Fine Line Features
64398,0.0,Spelling Entertainment
10220,22921898.0,Normal Life Productions
431,501818.0,Columbia Pictures
31641,33556.0,40 Acres & A Mule Filmworks
223318,0.0,Hollywood Pictures
69848,0.0,Cinergi Pictures Entertainment
22796,18253415.0,Revolution Films
22256,777423.0,PolyGram Filmed Entertainment
37550,0.0,British Broadcasting Corporation (BBC)
37916,0.0,Miramax Films
21873,22482952.0,Overseas FilmGroup
21500,0.0,Azucar Films
84116,0.0,Bazmark Films
12626,51249404.0,Twentieth Century Fox Film Corporation
37818,0.0,Miramax Films
3525,103173635.0,Independent Pictures (II)
129628,0.0,The Alfred Shay Company Inc.
2321,21486757.0,Propaganda Films
2028,20036737.0,Warner Bros.
16384,0.0,Baltimore Pictures
91217,0.0,Regency Enterprises
77314,0.0,Warner Bros.
10699,0.0,First Look Pictures
11597,23278931.0,Walt Disney Television Animation
218624,0.0,Vic Films Productions
47947,30688860.0,J. Arthur Rank Organisation
48311,7000000.0,Javelin Films
44772,0.0,RKO Radio Pictures
14347,18600000.0,RKO Radio Pictures
41090,0.0,RKO Radio Pictures
18282,0.0,RKO Radio Pictures
18169,38702310.0,RKO Radio Pictures
5971,0.0,Paramount Pictures
11933,8479793.0,David L. Wolper Productions
20096,0.0,Transatlantic Films
30815,0.0,Twentieth Century Fox Film Corporation
881,243240178.0,Achilles
4478,266614059.0,Rollins-Joffe Productions
22318,0.0,United Artists
53113,0.0,Jack Rollins & Charles H. Joffe Productions
2109,244386864.0,Metro-Goldwyn-Mayer (MGM)
122289,0.0,Prominent Features
24746,124494.0,HandMade Films
72987,1782005.0,Python (Monty) Pictures
193103,0.0,Metro-Goldwyn-Mayer (MGM)
8195,41610884.0,Artista Management
9877,72527595.0,Peerford Ltd.
26618,0.0,Warner Bros.
21132,0.0,Redford-Ritchie Productions
11855,0.0,Warner Bros.
24016,2075084.0,Tatira-Hiller Productions
14785,399.0,Warner Brothers/Seven Arts
14794,500000.0,Warner Bros.
3486,0.0,Leland Hayward Productions
11071,0.0,Warner Bros.
10403,21706101.0,Great American Films Limited Partnership
11337,10389003.0,Vestron Pictures
162,53000000.0,Live Entertainment
25723,0.0,Lionsgate
73351,0.0,Dog Eat Dog Productions Inc.
8916,171757863.0,Orion Pictures
28134,2197921.0,Hemdale Film Corporation
9429,30331165.0,Gladden Entertainment
12159,71485043.0,TriStar Pictures
27791,631221.0,Canal+
43106,0.0,Carolco Pictures
30197,0.0,Imagine Entertainment
10156,31672907.0,Ixtlan Productions
10377,64088552.0,Carolco Pictures
3121,0.0,Bill Graham Films
4975,0.0,Miramax Films
37532,0.0,Channel Four Films
9713,0.0,Palace Pictures
134368,0.0,Nippon Film Development and Finance Inc.
85837,0.0,Eurotrustees
1039,0.0,British Screen Productions
9821,0.0,New Line Cinema
4437,40400657.0,GGR
1890,31853080.0,Zupnik Cinema Group II
1955,26010864.0,Keith Barish Productions
39437,0.0,Incorporated Television Company
11932,50671850.0,Universal Pictures
6435,46683377.0,Amblin Entertainment
108316,0.0,Orenda Films
10683,2807390.0,Loew's
63709,0.0,Metro-Goldwyn-Mayer (MGM)
9445,0.0,Paramount Pictures
2657,0.0,Don Simpson/Jerry Bruckheimer Films
9425,14567883.0,Paramount Pictures
32326,0.0,Harmony Gold
637,229400000.0,Canned Pictures Inc
8675,0.0,Warner Bros.
125762,0.0,Charles K. Feldman Group
20701,16324573.0,Warner Bros.
9945,0.0,Dimension Films
73,23875127.0,Discovery Channel Productions
18603,0.0,Wega Film
12888,0.0,Bac Films
3033,6451628.0,Galatée Films
9882,116672912.0,Canal+
10663,185991646.0,Télévision Suisse-Romande (TSR)
4518,82150642.0,Urania Film
1808,1053788.0,France 2 Cinéma
3600,40002112.0,Conseil Général de l'Aveyron
17037,0.0,Les Productions JMH
297,142940100.0,Delta Images
5332,0.0,Playhouse International Pictures
21589,0.0,Redwave Films
8336,0.0,Public Television Playhouse Inc.
11893,7936012.0,Universal Pictures
123056,0.0,Hollywood Pictures
12223,0.0,Interscope Communications
32081,0.0,C&P Productions
10002,5794184.0,Cinéa
41817,4100000.0,Eurimages
19426,752045.0,Canal+
12560,0.0,D.A. Films
9798,250649836.0,Centre National de la Cinématographie (CNC)
14444,100491683.0,Center for Film and Audiovisual Arts of the French Community of Belgium
9487,363258859.0,Regency Enterprises
9466,0.0,Warner Bros.
666,5596708.0,Northern Lights Entertainment
2042,0.0,BMG Independents
10162,0.0,Kardana Films
309,0.0,Sony Pictures
692,6000000.0,Woodward Productions
24018,0.0,Weiny Bro Prods.
39256,4100000.0,Universal Pictures
1680,0.0,United Artists
244,10000000.0,Jewel Productions
10730,90614445.0,Pimlico Films
31947,4711220.0,Incorporated Television Company (ITC)
8130,27400000.0,PolyGram Filmed Entertainment
11532,24467000.0,Twentieth Century Fox Film Corporation
9749,59612888.0,Lightstorm Entertainment
14628,35150960.0,Pacific Western
9626,6948633.0,AVCO Embassy Pictures
13698,36611610.0,EDI
10466,54999651.0,Debra Hill Productions
707,152427960.0,AVCO Embassy Pictures
11954,0.0,Goldcrest Films International
9336,146198896.0,International Film Investors
10157,55600000.0,City Film
12118,43579163.0,AVCO Embassy Pictures
10587,28061343.0,International Film Investors
11825,19510371.0,Wescom Productions
11895,11567217.0,Renn Productions
9447,69131860.0,Films A2
12257,10443316.0,DD Productions
37536,9247881.0,AMLF
10029,9898412.0,Télévision Suisse-Romande (TSR)
27104,0.0,RAI Radiotelevisione Italiana
11252,37141130.0,Renn Productions
8545,0.0,Films A2
10223,0.0,DD Productions
9745,0.0,AMLF
200,118000000.0,RAI Radiotelevisione Italiana
9837,218613188.0,Vision Comunicaciones
11545,17096053.0,Catalina Cinema
1934,289317794.0,Arauco Films
110643,0.0,Warner Bros.
11881,0.0,Python (Monty) Pictures Limited
13764,23717291.0,Michael White Productions
24951,0.0,National Film Trustee Company
8879,41410568.0,Twickenham Film Studios
1369,300400432.0,Jürgen Brüning Filmproduktion
1368,125212904.0,Dangerous to Know Swell Co.
1370,189015611.0,Hustler White Productions
9326,86572238.0,Big Sister Production
11285,25024919.0,Canal+
1367,200182160.0,Gemini Films
1371,270000000.0,Madragoa Filmes
1374,300473716.0,La Sept Cinéma
1375,119946358.0,Centre National de la Cinématographie (CNC)
11904,0.0,Warren Miller Entertainment
15596,91258000.0,PolyGram Filmed Entertainment
13818,0.0,David Sonenberg Production
29968,0.0,Das Films
44326,13418091.0,Aardman Animations
1885,90815558.0,Gaumont
8856,115103979.0,Peripheria
10495,38956288.0,Dussault
5825,71320000.0,Société Française de Production (SFP)
9489,250821495.0,France 3 (FR3)
16885,1214198.0,Pandora Cinema
76857,0.0,British Broadcasting Corporation (BBC)
8741,98126565.0,Athanor
9276,40283321.0,Lumen Films
9822,0.0,Centre National de la Cinématographie (CNC)
39314,0.0,Heart of Europe Prague K Productions
10312,202292902.0,Kominsk
9441,0.0,Bryan Foy Productions
9422,56702901.0,Eagle-Lion Films
125582,0.0,Edward Small Productions
24525,0.0,Edward Small Productions
10368,21001563.0,Scalera Film S.p.a.
11365,0.0,Invicta Films
1363,0.0,Paramount Pictures
46992,0.0,Jadran Film
825,3970078.0,Artemis Film
22913,0.0,Franz Seitz Filmproduktion
15556,0.0,Bioskop Film
28902,0.0,Argos Films
14709,0.0,Film Polski
9423,14010690.0,Hallelujah Films
14443,0.0,GGB-14
10658,37962774.0,Keep Films
6917,0.0,UGC PH
40729,0.0,Les Films du Carrosse
24086,7177431.0,Argos Films
11815,3000000.0,Anouchka Films
9426,60629159.0,Parc Film
15698,0.0,Rysher Entertainment
2620,15945534.0,Morgan Creek Productions
16780,185898.0,Rai Tre Radiotelevisione Italiana
12151,71624879.0,Elsevira
25438,6797218.0,Erbograph Co.
33278,8988731.0,Vendex
192,77200000.0,Hachette Première
10945,0.0,Sofinergie Films
10013,41382841.0,Fondation GAN pour le Cinéma
9671,328203506.0,Victoires Productions
9396,239606210.0,Constellation
11038,0.0,Union Générale Cinématographique (UGC)
12278,0.0,Sofinergie 2
11873,52293982.0,Investimage 2
18588,5186646.0,Canal+
10015,42724017.0,"Zespól Filmowy ""Tor"""
12715,11949484.0,Norsk Film
8388,0.0,Sidéral Productions
45712,0.0,Miramax Films
6187,0.0,BBC Films
8129,0.0,Greenpoint Films
1618,0.0,United Artists
10722,4367497.0,Bryna Productions
296543,0.0,Miramax Films
10314,103166989.0,Cineplex-Odeon Films
125548,0.0,Miramax Films
47139,13674.0,Royal Oaks Entertainment
11167,83957.0,Cabin Fever Entertainment
170187,0.0,Amritraj / Stevens Entertainment
2112,161626121.0,Miramax Films
16172,4398989.0,Tiger Moth Productions
111794,0.0,Penta Films
9524,0.0,Silvio Berlusconi Communications
20595,0.0,A.M.A. Film
16306,0.0,Ferndale Films
11622,40263020.0,Granada Television
10207,118880016.0,Radio Telefís Éireann (RTÉ)
9849,36850101.0,Miramax Films
82865,0.0,Outlaw Productions
18892,3076820.0,Virgin
13466,0.0,Atchafalaya
1542,12827813.0,Beyond Films
43978,0.0,Australian Film Finance Corporation (AFFC)
15256,6852450.0,M & A
8224,96618699.0,Third Floor Productions
18417,0.0,El Deseo
12479,0.0,Miramax Films
15031,0.0,Artisan Entertainment
26425,0.0,United Artists
1847,0.0,Fantasy Films
42113,0.0,Warner Bros.
8913,57469467.0,Paramount Pictures
10906,17092453.0,Lucasfilm
25748,6980986.0,Twentieth Century Fox Film Corporation
25749,0.0,Act III Communications
8769,21200000.0,The Princess Bride Ltd.
14742,21095683.0,Buttercup Films Ltd.
15856,0.0,Lucasfilm
10671,100489151.0,Paramount Pictures
27932,47000000.0,Embassy International Pictures
7227,30000000.0,Twentieth Century Fox Film Corporation
10670,0.0,SLM Production Group
5919,116000000.0,Brandywine Productions
33518,0.0,United Artists
40160,0.0,Constantin Film Produktion
2362,0.0,Produzioni Europee Associati (PEA)
10803,25000000.0,Arturo González Producciones Cinematográficas S.A.
871,33395426.0,Handmade Films Ltd.
1685,18999718.0,The Criterion Collection
1705,8844595.0,United Artists
1688,9700000.0,Orion-Nova Productions
1687,12348905.0,Horizon Pictures (II)
166680,0.0,Hawk Films
11123,79666653.0,Warner Bros.
29723,13015688.0,Universal Pictures
31638,0.0,United Artists
113286,0.0,Zoetrope Studios
9535,176885658.0,Paramount Pictures
9455,15156200.0,Rafran Cinematografica
796,75902208.0,Finanzia San Marco
100,3897569.0,Lucasfilm
47501,0.0,Twentieth Century Fox Film Corporation
77936,0.0,Road Movies Filmproduktion GmbH
84586,0.0,Argos Films
30943,28121100.0,Westdeutscher Rundfunk (WDR)
107946,0.0,London Film Productions
7341,17762705.0,British Lion Film Corporation
10350,0.0,The Criterion Collection
11772,0.0,Winkler Films
9540,8038508.0,Twentieth Century Fox Film Corporation
31503,3335984.0,Brandywine Productions
11773,0.0,Universal Pictures
30202,0.0,Renaissance Pictures
22345,36450736.0,Metro-Goldwyn-Mayer (MGM)
53685,0.0,Dino De Laurentiis Company
1567,0.0,Gaumont
1641,93888180.0,Nippon Herald Films
47288,12000000.0,Greenwich Film Productions
10212,0.0,Herald Ace
10354,0.0,Film Workshop
11526,0.0,Long Shong Pictures
8583,0.0,Golden Princess Film Production Limited
123728,0.0,Paramount Pictures
16520,21300000.0,Universal Pictures
16508,0.0,Shamley Productions
11374,0.0,Universal Pictures
16379,13260050.0,Paramount Pictures
125123,0.0,The Coppola Company
28029,0.0,Stanley Kubrick Productions
603,463517383.0,Warner Bros.
4951,53478166.0,Natant
65749,0.0,Aardman Animations
8970,29000000.0,BBC Films
9840,0.0,Samuel Goldwyn Company
186705,0.0,Renaissance Films
30950,0.0,Warner Bros.
70687,0.0,Republic Pictures
11660,48482.0,Warner Bros.
9430,28451622.0,The Ladd Company
11355,84565230.0,United Artists
18764,8359717.0,United Artists
9465,10920544.0,Warner Bros.
27455,6033999.0,The Ladd Company
1414,0.0,Mosfilm
49981,0.0,Radiant Film GmbH
6522,73345029.0,Süddeutscher Rundfunk
114719,94633.0,Columbia Pictures Corporation
10209,0.0,Bavaria Film
25512,13936.0,Westdeutscher Rundfunk (WDR)
143299,0.0,Twin Bros. Productions
22826,0.0,Universal Pictures
1902,368234.0,Paramount Pictures
445590,0.0,Channel Four Films
6396,299200.0,Zenith Entertainment
39964,100.0,Republic Pictures (II)
12596,0.0,True Fiction Pictures
9451,0.0,Svensk Filmindustri (SF)
1946,2856712.0,The Criterion Collection
89522,0.0,Goldcrest Films International
42230,0.0,Enigma Productions
139445,0.0,Orion Pictures
74140,0.0,Pacific Western
1844,212404396.0,Hemdale Film
6552,4152230.0,Cinema 84
24584,0.0,Euro Film Funding
213985,0.0,WingNut Films
25471,1.0,New Zealand Film Commission
4154,0.0,Avalon/NFU Studios
28519,0.0,TriStar Pictures
3309,5638000.0,Freddie Fields Productions
18462,14418922.0,Brandenberg
28941,0.0,WNET Channel 13 New York
18252,4122748.0,United Artists
8592,103738726.0,Jack Rollins & Charles H. Joffe Productions
564,415885488.0,Twentieth Century Fox Film Corporation
13852,861789.0,Circle Films
140519,0.0,Touchstone Pictures
25232,0.0,Silver Screen Partners IV
33194,0.0,Lawrence Turman
10210,0.0,Universal International Pictures (UI)
53862,9016377.0,Gaumont
17962,0.0,Cecchi Gori Group Tiger Cinematografica
9460,0.0,cechi gori group
4927,870751.0,Columbia Pictures Corporation
122190,0.0,Horizon Pictures (II)
1893,924317558.0,Cineriz
31342,0.0,Francinex
44297,0.0,Paramount Pictures
95627,0.0,Penthouse
8785,0.0,Long Road Productions
15849,0.0,Twentieth Century Fox Film Corporation
18990,0.0,Warner Bros.
29242,0.0,WingNut Films
29243,0.0,New Zealand Film Commission
31498,0.0,Paramount Pictures
29239,0.0,CBS Entertainment Productions
15660,0.0,A&M Films
1924,300218018.0,Hawk Films
8536,190458706.0,Warner Bros.
9531,75850624.0,Peregrine
11411,19300000.0,Columbia Pictures
138,1012189.0,Act III Communications
30793,0.0,The Body
3103,0.0,Act III
3035,12000000.0,Nero-Film AG
3077,0.0,Renaissance Films
3074,0.0,Rosebud Productions
3076,0.0,United Artists
3079,0.0,The Mirisch Corporation
32023,0.0,Universal Pictures
13666,0.0,EMI Films Ltd.
29794,0.0,Greenwich Film Productions
9077,0.0,Les Films Galaxie
36685,112892319.0,France 2 (FR2)
43391,0.0,Columbia Pictures
30168,2091037.0,Malpaso Productions
10785,0.0,Warner Bros.
19483,0.0,United Artists
8974,2000000.0,MC Productions
29959,0.0,New Line Cinema
11549,0.0,SC Entertainment
18158,0.0,Warner Bros.
27625,0.0,Universal Pictures
41516,0.0,Amblin Entertainment
17918,0.0,U-Drive Productions
37305,0.0,Universal Pictures
18784,0.0,Twentieth Century Fox Film Corporation
509,363889678.0,Island Pictures
1090,18564088.0,The Criterion Collection
24858,0.0,Black Snake
15059,0.0,Grokenberger Film Produktion
55912,258464.0,Bandai Visual Company
12117,0.0,Toho Company
11779,0.0,Mainichi Broadcasting System (MBS)
41730,0.0,Kodansha
84198,0.0,Tokyo Movie Shinsha (TMS)
100568,0.0,TMS Entertainment
13533,0.0,Akira Committee Company Ltd.
62676,1997807.0,Sumitomo Corporation
817,310940086.0,Davis-Panzer Productions
265966,0.0,Thorn EMI Screen Entertainment
91598,0.0,Warner Bros.
14283,9495408.0,Jalem Productions
37135,448000000.0,Hachette Première
2275,149705852.0,Films A2
68426,0.0,DD Productions
24137,18535191.0,Twentieth Century Fox Film Corporation
10376,0.0,Crossbow Productions
104,7267585.0,Gruskoff/Venture Films
15800,0.0,Jouer Limited
9032,234801895.0,Channel Four Films
13821,0.0,JVC Entertainment
9421,78599508.0,Le Studio Canal+
55955,408339.0,Locus Solus Entertainment
67067,0.0,Pandora Cinema
6488,53208180.0,Pyramide Productions
9473,0.0,Victor Musical Industries
8487,222104681.0,China Film Co-Production Corporation
10279,0.0,ERA International
125263,0.0,Century Communications
2767,0.0,Salon Films
78568,0.0,United Artists
2105,235483004.0,Roy Export Company Establishment
1073,0.0,Walt Disney Pictures
10239,0.0,United Artists
10208,16290976.0,Stanley Kramer Productions
2667,248000000.0,Warner Bros.
48958,0.0,New World Pictures
345,162091208.0,Cinemarque Entertainment
9825,56870414.0,Rastar Pictures
16158,25059640.0,Metro-Goldwyn-Mayer (MGM)
133575,0.0,Spinal Tap Prod.
620,295212467.0,IRE Productions
2978,215394738.0,Santa Fe Institute for Regional Education
10490,10571408.0,Paramount Pictures
11618,91188905.0,Hughes Entertainment
332,0.0,Lucasfilm
1812,2049595.0,Paramount Pictures
8914,73648228.0,United Artists
9824,29762011.0,Lorimar Film Entertainment
4806,309457509.0,Columbia Pictures
33430,0.0,Goldcrest Films International
247,0.0,Indo-British
10056,0.0,International Film Investors
967,60000000.0,National Film Development Corporation of India
802,9250000.0,Carolina Bank
3175,20000000.0,The Saul Zaentz Company
147,0.0,Goldcrest Films International
1628,0.0,National Film Finance Corporation (NFFC)
21185,1883811.0,Curzon Film Distributors
11120,14302779.0,TriStar Pictures
10136,79817939.0,Delphi III Productions
32060,0.0,Goldcrest Films International
48686,0.0,Metro-Goldwyn-Mayer (MGM)
48259,22905522.0,Tin Blue
873,146292009.0,Goldcrest Films International
48660,0.0,International Film Investors
26789,12303904.0,Enigma Productions
3934,0.0,Svensk Filmindustri (SF)
108312,1301121.0,FilmTeknik
198469,0.0,Metro-Goldwyn-Mayer (MGM)
11416,17218023.0,Universal Studios
10776,38748395.0,Persky-Bright Productions
24452,0.0,Devon
9710,0.0,Twentieth Century Fox Film Corporation
31924,25147055.0,Campanile Productions
30890,0.0,Newman-Foreman Productions
24081,9518342.0,Channel Four Films
20242,0.0,Pro-ject Filmproduktion
39074,0.0,Argos Films
66194,2750741.0,Westdeutscher Rundfunk (WDR)
2115,0.0,Road Movies Filmproduktion
23599,0.0,Wim Wenders Stiftung
3526,5000000.0,Village Roadshow Pictures
41166,0.0,Argos Films
16406,27500000.0,Warner Bros.
197239,0.0,Road Movies Filmproduktion
10386,23159305.0,Wim Wenders Stiftung
745,672806292.0,Castle Rock Entertainment
913,124305181.0,Nelson Entertainment
67323,0.0,Helvey-Pray Production
91076,0.0,Hit Entertainment
89861,0.0,Cabin Fever Entertainment
19457,0.0,Cineplex Odeon Films
11353,0.0,Degeto Film
17707,13000000.0,Kinowelt Filmproduktion
9781,4217115.0,Mindy Affrime
102489,0.0,Bruin Grip Services
18212,0.0,Eureka Pictures
126996,0.0,Greenestreet Films
38715,0.0,Skreba Films
12185,0.0,Twentieth Century Fox Film Corporation
29056,1499275.0,Brandywine Productions
26857,0.0,Universal Pictures
28501,2000000.0,Guber/Peters Company
29030,0.0,American Werewolf Inc.
25319,0.0,Lyncanthrope Films
29074,0.0,Steve White Productions
24103,8033397.0,VPS Studios
10552,0.0,De Laurentiis Entertainment Group (DEG)
9267,0.0,Zeta Entertainment
10766,26518355.0,Promark Entertainment Group
10768,20471382.0,Spectacor Films
813,83453539.0,A. Ninety-Three Productions
2665,27150534.0,Dino De Laurentiis Company
9406,26570463.0,Media Transactions
11418,49364621.0,American International Pictures (AIP)
11153,61399552.0,Allegro Films
14170,0.0,CFCF-TV
2280,151668774.0,Compagnia Cinematografica Champion
11077,0.0,Andy Warhol Productions
28597,0.0,Paramount Pictures
22611,0.0,Hometown Films
39780,0.0,YCTM
10396,0.0,Sterobcar Productions
9944,195268056.0,Orion Pictures
850,19294144.0,Orion Pictures Corporation
10154,0.0,Alfred J. Hitchcock Productions
10342,8946237.0,Paramount Pictures
10366,10667893.0,Tonylyn Productions
9349,0.0,Compass International Pictures
15122,0.0,Empress Film Production Corporation
10494,0.0,Vista Street Entertainment
126152,0.0,RKO Radio Pictures
22314,14011454.0,American Zoetrope
51679,360895.0,Columbia Pictures Corporation
35813,0.0,Osiris Films
11037,0.0,Universal Pictures
11955,0.0,United Artists
2038,0.0,Produzioni Europee Associati (PEA)
28737,0.0,Dan Curtis Productions
11963,27476252.0,Propaganda Films
141489,0.0,TriStar Pictures
53761,0.0,PolyGram Filmed Entertainment
9096,0.0,Universal Pictures
91893,0.0,Amblin Entertainment
113273,0.0,Cappa Productions
103793,0.0,Tribeca Productions
1911,61698899.0,Melville-Talbot Productions
2900,19598588.0,United Artists
17709,0.0,Universal Pictures
