Movie_id,title,release_date,budget,revenue,return,name
74578,A Matter of Taste,2000-04-26,0.0,0.0,0.0,Bernard Rapp
10081,The Principal,1987-09-18,0.0,0.0,0.0,Christopher Cain
11484,Rollerball,1975-06-25,0.0,30000000.0,0.0,Norman Jewison
11692,The Adventures of Pluto Nash,2002-08-15,100000000.0,7103973.0,0.07103973,Ron Underwood
9266,Blue Crush,2002-08-08,25000000.0,51842679.0,2.07370716,John Stockwell
3640,Mostly Martha,2001-09-09,0.0,0.0,0.0,Sandra Nettelbeck
8653,The Isle,2000-04-22,50000.0,21075.0,0.4215,Kim Ki-duk
30072,Possession,2002-10-02,25000000.0,10113733.0,0.40454932,Neil LaBute
9357,One Hour Photo,2002-08-21,12000000.0,52223306.0,4.351942166666666,Mark Romanek
12771,Serving Sara,2002-08-20,29000000.0,16930185.0,0.5837994827586207,Reginald Hudlin
9296,S1m0ne,2002-08-23,0.0,19576023.0,0.0,Andrew Niccol
15070,Undisputed,2002-08-23,20000000.0,12398628.0,0.6199314,Walter Hill
26942,Amy's Orgasm,2001-03-08,0.0,0.0,0.0,Julie Davis
206042,Children on Their Birthdays,2002-02-16,0.0,0.0,0.0,Mark Medoff
26895,Hush!,2001-09-09,0.0,0.0,0.0,Ryosuke Hashiguchi
60608,How I Killed My Father,2001-09-19,0.0,0.0,0.0,Anne Fontaine
146231,Hybrid,2000-11-24,0.0,0.0,0.0,Monteith McCollum
97447,Satin Rouge,2002-05-16,0.0,0.0,0.0,Raja Amari
11243,The Care Bears Movie,1985-03-23,0.0,0.0,0.0,Arna Selznick
19975,Care Bears Movie II: A New Generation,1986-03-21,0.0,0.0,0.0,Dale Schott
10323,Clash of the Titans,1981-03-15,15000000.0,41092328.0,2.739488533333333,Desmond Davis
9595,Hot Shots!,1991-07-31,26000000.0,181096164.0,6.965237076923077,Jim Abrahams
28319,Nightmare City,1980-12-11,0.0,0.0,0.0,Umberto Lenzi
46878,The Swarm,1978-07-14,0.0,0.0,0.0,Irwin Allen
24750,Time After Time,1979-08-31,0.0,0.0,0.0,Nicholas Meyer
31393,The Unearthly,1957-06-28,0.0,0.0,0.0,Boris Petroff
24038,976-EVIL,1988-12-09,0.0,2955917.0,0.0,Robert Englund
79783,Camilla,1994-11-25,8500000.0,250993.0,0.0295285882352941,Deepa Mehta
9941,Down and Out in Beverly Hills,1986-01-31,14000000.0,62134225.0,4.438158928571428,Paul Mazursky
18639,Flaming Star,1960-12-20,0.0,0.0,0.0,Don Siegel
39833,Love Me Tender,1956-11-15,1000000.0,9000000.0,9.0,Robert D. Webb
32858,The Return of the Vampire,1943-11-11,0.0,0.0,0.0,Lew Landers
3127,The Revenge of Frankenstein,1958-06-01,0.0,0.0,0.0,Terence Fisher
10859,Stakeout,1987-08-05,0.0,0.0,0.0,John Badham
32825,Wild in the Country,1961-06-15,0.0,0.0,0.0,Philip Dunne
10725,Wolfen,1981-07-24,17000000.0,10626725.0,0.6251014705882353,Michael Wadleigh
9544,FearDotCom,2002-08-09,40000000.0,18902015.0,0.472550375,William Malone
23967,Slap Her... She's French,2002-06-13,0.0,0.0,0.0,Melanie Mayron
57351,Love and a Bullet,2002-08-30,0.0,0.0,0.0,Ben Ramsey
26165,Mad Love,2001-09-28,4800000.0,0.0,0.0,Vicente Aranda
31514,À Nous la Liberté,1931-12-18,0.0,0.0,0.0,René Clair
13571,True Colors,1991-03-15,0.0,0.0,0.0,Herbert Ross
26056,Snipes,2001-09-13,0.0,70569.0,0.0,Rich Murray
13536,City By The Sea,2002-09-06,40000000.0,22433915.0,0.560847875,Michael Caton-Jones
20616,Swimfan,2002-09-06,8500000.0,34411240.0,4.048381176470588,John Polson
96218,Heartbreak Hospital,2002-09-06,0.0,0.0,0.0,Ruedi Gerber
79319,The Incubus,1982-08-27,0.0,0.0,0.0,John Hough
16806,Johnny Dangerously,1984-12-21,0.0,0.0,0.0,Amy Heckerling
15516,The Last House on the Left,1972-08-30,90000.0,0.0,0.0,Wes Craven
9299,Thesis,1996-04-11,0.0,2647055.0,0.0,Alejandro Amenábar
113369,The Pinochet Case,2001-10-10,0.0,0.0,0.0,Patricio Guzmán
10611,Barbershop,2002-04-01,12000000.0,75781642.0,6.315136833333334,Tim Story
12770,Stealing Harvard,2002-09-13,0.0,0.0,0.0,Bruce McCulloch
4108,The Transporter,2002-10-02,21000000.0,43928932.0,2.091853904761905,Louis Leterrier
55903,Betty Fisher and Other Stories,2001-09-01,0.0,0.0,0.0,Claude Miller
46466,The Children of the Century,1999-09-13,0.0,0.0,0.0,Diane Kurys
9685,Igby Goes Down,2002-09-13,9000000.0,4777465.0,0.5308294444444445,Burr Steers
87481,Quitting,2001-09-07,0.0,0.0,0.0,Zhang Yang
16370,Aspen Extreme,1993-01-22,0.0,8041049.0,0.0,Patrick Hasburgh 
18913,Betsy's Wedding,1990-06-22,0.0,19740070.0,0.0,Alan Alda
14361,Captain Ron,1992-09-18,24000000.0,22518097.0,0.9382540416666668,Thom Eberhardt
41021,The Devil Bat,1940-12-13,0.0,0.0,0.0,Jean Yarbrough
18943,Ernest Goes to Jail,1990-04-06,0.0,0.0,0.0,John R. Cherry III
32685,Ernest Scared Stupid,1991-10-11,0.0,0.0,0.0,John R. Cherry III
64079,The Gypsy Moths,1969-08-29,0.0,0.0,0.0,John Frankenheimer
18477,The Hills Have Eyes Part II,1984-06-01,700000.0,0.0,0.0,Wes Craven
12262,The Hills Have Eyes,1977-07-22,230000.0,25000000.0,108.69565217391305,Wes Craven
33506,Indian Summer,1993-04-23,0.0,0.0,0.0,Mike Binder
29515,The Mack,1973-04-04,0.0,0.0,0.0,Michael Campus
41582,Monkey Trouble,1994-03-18,0.0,16453258.0,0.0,Franco Amurri
50382,Monster in the Closet,1986-05-15,0.0,0.0,0.0,Bob Dahlin
42633,No Way to Treat a Lady,1968-03-20,0.0,0.0,0.0,Jack Smight
26680,Shock Waves,1977-07-15,200000.0,0.0,0.0,Ken Wiederhorn
34086,Spaced Invaders,1990-04-27,3000000.0,15369573.0,5.123191,Patrick Read Johnson
11504,Suburban Commando,1991-10-04,0.0,0.0,0.0,Burt Kennedy
23470,Surf Ninjas,1993-09-20,0.0,4916135.0,0.0,Neal Israel
977,Tabu,1931-03-18,0.0,0.0,0.0,F.W. Murnau
233,The Wanderers,1979-07-13,0.0,23000000.0,0.0,Philip Kaufman
19049,The Yearling,1946-12-18,0.0,0.0,0.0,Clarence Brown
5506,The Ladykillers,1955-12-08,0.0,0.0,0.0,Alexander Mackendrick
32961,The Lavender Hill Mob,1951-06-21,0.0,0.0,0.0,Charles Crichton
32568,The Man in the White Suit,1951-08-07,0.0,0.0,0.0,Alexander Mackendrick
29698,Ratcatcher,1999-11-12,0.0,0.0,0.0,Lynne Ramsay
22244,Society,1989-05-13,0.0,0.0,0.0,Brian Yuzna
19460,Son of the Bride,2001-08-16,0.0,0.0,0.0,Juan José Campanella
575,The Experiment,2001-03-07,0.0,0.0,0.0,Oliver Hirschbiegel
10550,Ballistic: Ecks vs. Sever,2002-09-20,70000000.0,19924033.0,0.2846290428571428,Wych Kaosayananda
9034,The Banger Sisters,2002-09-20,10000000.0,0.0,0.0,Bob Dolman
9093,The Four Feathers,2002-09-08,35000000.0,29882645.0,0.8537898571428572,Shekhar Kapur
9039,Trapped,2002-09-20,30000000.0,6916869.0,0.2305623,Luis Mandoki
1958,8 Women,2002-01-08,8000000.0,0.0,0.0,François Ozon
23550,His Secret Life,2001-03-16,0.0,215339.0,0.0,Ferzan Ozpetek
68569,Invincible,2001-01-01,0.0,0.0,0.0,Werner Herzog
318535,The Mesmerist,2002-03-11,0.0,0.0,0.0,
11013,Secretary,2002-01-11,4000000.0,9304609.0,2.32615225,Steven Shainberg
129,Spirited Away,2001-07-20,15000000.0,274925095.0,18.32833966666667,Hayao Miyazaki
54714,The Trials of Henry Kissinger,2002-09-29,0.0,0.0,0.0,Eugene Jarecki
11529,Sweet Home Alabama,2002-09-26,30000000.0,180622424.0,6.020747466666666,Andy Tennant
10771,The Tuxedo,2002-09-27,0.0,0.0,0.0,Kevin Donovan
38951,Charly,2002-09-20,0.0,0.0,0.0,
55018,Crazy As Hell,2002-10-23,1800000.0,0.0,0.0,Eriq La Salle
44635,Just a Kiss,2002-06-15,0.0,0.0,0.0,Fisher Stevens
31005,Moonlight Mile,2002-09-09,21000000.0,10011050.0,0.4767166666666667,Brad Silberling
72308,Shanghai Ghetto,2002-02-28,0.0,0.0,0.0,Dana Janklowicz-Mann
50123,Skins,2002-01-14,0.0,249204.0,0.0,Chris Eyre
2110,Wasabi,2001-10-31,15300000.0,0.0,0.0,Gérard Krawczyk
15173,Jonah: A VeggieTales Movie,2002-10-04,0.0,0.0,0.0,Phil Vischer
9533,Red Dragon,2002-09-29,78000000.0,209196298.0,2.6820038205128207,Brett Ratner
38866,Between Strangers,2002-08-30,0.0,0.0,0.0,Edoardo Ponti
4107,Bloody Sunday,2002-01-16,0.0,773228.0,0.0,Paul Greengrass
10575,Heaven,2002-02-06,11000000.0,0.0,0.0,Tom Tykwer
47500,Pipe Dream,2002-02-20,0.0,0.0,0.0,John C. Walsh
15720,The Man from Elysian Fields,2001-09-13,0.0,0.0,0.0,George Hickenlooper
9260,Welcome to Collinwood,2002-05-24,1200000.0,0.0,0.0,Anthony Russo
21828,Flirting,1991-03-20,0.0,2415396.0,0.0,John Duigan
1682,Mothra vs. Godzilla,1964-04-29,0.0,0.0,0.0,Ishirô Honda
39462,Godzilla's Revenge,1969-12-20,150000.0,0.0,0.0,Ishirô Honda
18983,"Godzilla, King of the Monsters!",1956-04-27,650000.0,0.0,0.0,Ishirô Honda
41971,The Moderns,1988-04-15,0.0,0.0,0.0,Alan Rudolph
33831,The Onion Field,1979-09-09,0.0,0.0,0.0,Harold Becker
24348,Powaqqatsi,1988-04-29,2500000.0,589244.0,0.2356976,Godfrey Reggio
19140,The Pride of the Yankees,1942-07-14,0.0,0.0,0.0,Sam Wood
82545,Texasville,1990-09-28,0.0,0.0,0.0,Peter Bogdanovich
37606,Valmont,1989-11-17,33000000.0,1132112.0,0.0343064242424242,Miloš Forman
34600,Ernest Goes to Africa,1997-01-01,0.0,0.0,0.0,John R. Cherry III
39128,Ernest In The Army,1998-02-24,0.0,0.0,0.0,John R. Cherry III
11868,Horror of Dracula,1958-05-08,226188.0,0.0,0.0,Terence Fisher
12921,Strange Brew,1983-08-26,0.0,0.0,0.0,Rick Moranis
19953,The Incredible Mr. Limpet,1964-03-28,0.0,0.0,0.0,Arthur Lubin
53049,Claire of the Moon,1992-09-18,130000.0,799674.0,6.151338461538462,Nicole Conn
10772,Django,1966-04-05,0.0,17277.0,0.0,Sergio Corbucci
77079,Django Strikes Again,1987-10-22,0.0,0.0,0.0,Nello Rossati
74899,The Fan,1981-05-15,0.0,0.0,0.0,Ed Bianchi
120694,Festival in Cannes,2001-11-03,0.0,299171.0,0.0,Henry Jaglom
12719,Flashback,1990-02-02,0.0,6488144.0,0.0,Franco Amurri
25001,Hanky Panky,1982-06-04,0.0,0.0,0.0,Sidney Poitier
43438,The Rocking Horse Winner,1949-11-30,0.0,0.0,0.0,Anthony Pelissier
3092,Seance on a Wet Afternoon,1964-06-19,0.0,0.0,0.0,Bryan Forbes
4989,Shamus,1973-01-31,0.0,0.0,0.0,Buzz Kulik
15313,The Wrong Guy,1997-08-01,0.0,0.0,0.0,David Steinberg
12590,Below,2002-10-11,0.0,605562.0,0.0,David Twohy
37964,Brown Sugar,2002-10-05,8000000.0,27362712.0,3.420339,Rick Famuyiwa
7501,Knockaround Guys,2001-09-07,15000000.0,12000000.0,0.8,Brian Koppelman
1809,The Rules of Attraction,2002-10-11,4000000.0,0.0,0.0,Roger Avary
13768,Tuck Everlasting,2002-10-11,15000000.0,19158074.0,1.2772049333333333,Jay Russell
10994,White Oleander,2002-10-11,0.0,0.0,0.0,Peter Kosminsky
1430,Bowling for Columbine,2002-10-09,4000000.0,35564473.0,8.89111825,Michael Moore
19973,Comedian,2002-10-25,0.0,2744253.0,0.0,Christian Charles
40815,On Guard,1997-12-03,0.0,0.0,0.0,Philippe de Broca
12600,Pokémon 4Ever: Celebi - Voice of the Forest,2001-07-06,0.0,28023563.0,0.0,Kunihiko Yuyama
8051,Punch-Drunk Love,2002-10-25,25000000.0,17000000.0,0.68,Paul Thomas Anderson
70443,Safe Conduct,2002-01-09,0.0,0.0,0.0,Bertrand Tavernier
12779,Swept Away,2002-10-11,10000000.0,598645.0,0.0598645,Guy Ritchie
146269,The Young Unknowns,2000-03-12,0.0,0.0,0.0,Catherine Jelski
15992,Abandon,2002-10-14,25000000.0,10719357.0,0.42877428,Stephen Gaghan
1613,The 51st State,2001-12-07,28.0,14.0,0.5,Ronny Yu
565,The Ring,2002-10-18,48000000.0,249348933.0,5.1947694375,Gore Verbinski
14112,Auto Focus,2002-10-18,7000000.0,2062066.0,0.2945808571428571,Paul Schrader
41324,Fidel: The Untold Story,2001-08-02,0.0,0.0,0.0,Estela Bravo
15192,The Grey Zone,2001-09-13,0.0,0.0,0.0,Tim Blake Nelson
49872,Hansel & Gretel,2002-10-16,0.0,100477.0,0.0,Gary J. Tunnicliffe
21925,Naqoyqatsi,2002-09-02,3000000.0,13308.0,0.004436,Godfrey Reggio
30309,Real Women Have Curves,2002-01-01,0.0,0.0,0.0,Patricia Cardoso
16646,Russian Ark,2002-05-22,0.0,6723732.0,0.0,Alexander Sokurov
37288,Take Care of My Cat,2001-10-13,0.0,0.0,0.0,Jeong Jae-eun
20861,Tully,2000-01-01,0.0,0.0,0.0,Hilary Birmingham
12647,Billy Bathgate,1991-11-01,48000000.0,0.0,0.0,Robert Benton
12477,Grave of the Fireflies,1988-04-16,3700000.0,0.0,0.0,Isao Takahata
10285,Jason Goes to Hell: The Final Friday,1993-08-13,3000000.0,15938065.0,5.312688333333333,Adam Marcus
19403,The Mechanic,1972-10-06,0.0,0.0,0.0,Michael Winner
11009,Saturday Night Fever,1977-12-16,3500000.0,237113184.0,67.746624,John Badham
10805,Staying Alive,1983-07-11,22000000.0,64892670.0,2.949666818181818,Sylvester Stallone
40064,To the Devil a Daughter,1976-03-04,0.0,0.0,0.0,Peter Sykes
17496,Urban Cowboy,1980-06-06,0.0,0.0,0.0,James Bridges
40969,Terror Train,1980-10-03,3500000.0,0.0,0.0,Roger Spottiswoode
76411,Times Square,1980-10-17,0.0,0.0,0.0,Allan Moyle
5917,Tom Horn,1980-03-28,0.0,0.0,0.0,William Wiard
31278,The Pumaman,1980-02-14,0.0,0.0,0.0,Alberto De Martino
33670,Up the Academy,1980-06-06,0.0,0.0,0.0,Robert Downey Sr.
47942,When Time Ran Out...,1980-03-28,20000000.0,3763988.0,0.1881994,James Goldstone
33076,Wholly Moses,1980-06-13,0.0,14155617.0,0.0,Gary Weis
44932,Without Warning,1980-09-26,150000.0,0.0,0.0,Greydon Clark
15668,Xanadu,1980-08-08,20000000.0,22471595.0,1.12357975,Robert Greenwald
30709,...All the Marbles,1981-10-16,0.0,0.0,0.0,Robert Aldrich
19429,Absence of Malice,1981-12-18,12000000.0,40716963.0,3.39308025,Sydney Pollack
140413,All Night Long,1981-03-06,0.0,10000000.0,0.0,Jean Claude Tramont
21294,The Amateur,1981-12-11,10000000.0,6892098.0,0.6892098,Charles Jarrott
11340,Banana Joe,1982-03-24,0.0,0.0,0.0,Steno
42142,Marianne and Juliane,1981-09-04,0.0,0.0,0.0,Margarethe von Trotta
11644,Blow Out,1981-07-24,18000000.0,12000000.0,0.6666666666666666,Brian De Palma
33721,The Boogens,1981-09-25,0.0,0.0,0.0,James L. Conway
36133,Buddy Buddy,1981-01-01,0.0,0.0,0.0,Billy Wilder
24124,The Burning,1981-05-08,1500000.0,0.0,0.0,Tony Maylam
34697,Butterfly,1982-02-05,0.0,0.0,0.0,Matt Cimber
8691,Cannibal Ferox,1981-04-24,0.0,0.0,0.0,Umberto Lenzi
53922,Carbon Copy,1981-09-25,0.0,9566593.0,0.0,Michael Schultz
66592,Charlie Chan and the Curse of the Dragon Queen,1981-02-01,0.0,0.0,0.0,Clive Donner
6399,A Friend Is a Treasure,1981-12-09,0.0,0.0,0.0,Sergio Corbucci
25773,The Chosen,1981-08-20,0.0,0.0,0.0,Jeremy Kagan
19123,Knock on Wood,1981-03-01,0.0,0.0,0.0,Francis Veber
26560,Continental Divide,1981-09-18,0.0,15578237.0,0.0,Michael Apted
36220,The Creature Wasn't Nice,1983-07-01,0.0,0.0,0.0,Bruce Kimmel
225,Man of Iron,1981-07-27,0.0,0.0,0.0,Andrzej Wajda
24274,Dead & Buried,1981-05-29,3000000.0,216166.0,0.0720553333333333,Gary Sherman
33016,Deadly Blessing,1981-08-14,2500000.0,0.0,0.0,Wes Craven
26444,Death Hunt,1981-05-22,0.0,0.0,0.0,Peter R. Hunt
19114,Endless Love,1981-07-17,0.0,32492674.0,0.0,Franco Zeffirelli
17205,Enter the Ninja,1981-07-17,0.0,0.0,0.0,Menahem Golan
24740,The Entity,1982-09-30,0.0,13277558.0,0.0,Sidney J. Furie
10863,Eye of the Needle,1981-07-24,0.0,18000000.0,0.0,Richard Marquand
31679,Eyewitness,1981-02-13,0.0,0.0,0.0,Peter Yates
15900,Faces of Death II,1981-11-10,0.0,0.0,0.0,John Alan Schwartz
12237,Faces of Death,1978-01-01,0.0,0.0,0.0,John Alan Schwartz
15901,Faces of Death III,1985-03-10,0.0,0.0,0.0,John Alan Schwartz
15902,Faces of Death IV,1990-11-28,0.0,0.0,0.0,John Alan Schwartz
15904,Faces of Death VI,1996-10-04,0.0,0.0,0.0,John Alan Schwartz
97251,Faces of Death: Fact or Fiction?,1999-01-01,0.0,0.0,0.0,John Alan Schwartz
12579,The Woman Next Door,1981-09-30,0.0,0.0,0.0,François Truffaut
85058,First Monday in October,1981-08-21,0.0,0.0,0.0,Ronald Neame
23668,"Fort Apache, the Bronx",1981-02-06,0.0,0.0,0.0,Daniel Petrie
70971,Four Friends,1981-12-11,0.0,0.0,0.0,Arthur Penn
25113,The Four Seasons,1981-05-22,0.0,0.0,0.0,Alan Alda
28893,Galaxy of Terror,1981-10-01,700000.0,0.0,0.0,Bruce D. Clark
11646,Gallipoli,1981-08-13,3000000.0,11740000.0,3.9133333333333336,Peter Weir
5062,The Inquisitor,1981-09-21,0.0,0.0,0.0,Claude Miller
24634,Ghost Story,1981-12-18,0.0,0.0,0.0,John Irvin
75963,Going Ape!,1981-04-10,0.0,0.0,0.0,Jeremy Joe Kronsberg
16124,Goodbye Pork Pie,1981-02-05,300000.0,1400000.0,4.666666666666667,Geoff Murphy
21764,Gregory's Girl,1981-04-23,0.0,0.0,0.0,Bill Forsyth
22435,Who Pulled the Plug?,1981-12-18,0.0,0.0,0.0,Hans Iveberg
42149,The Hand,1981-04-24,6500000.0,566736.0,0.0871901538461538,Oliver Stone
37936,Happy Birthday to Me,1981-05-15,0.0,0.0,0.0,J. Lee Thompson
73247,Heartbeeps,1981-12-18,10000000.0,2154696.0,0.2154696,Allan Arkush
38255,Historien om Kim Skov,1981-01-01,0.0,0.0,0.0,
46364,Inseminoid,1981-01-23,2000000.0,0.0,0.0,Norman J. Warren
27016,"Ladies and Gentlemen, the Fabulous Stains",1982-10-01,0.0,0.0,0.0,Lou Adler
35685,Lady Chatterley's Lover,1981-06-29,0.0,0.0,0.0,Just Jaeckin
38665,The Legend of the Lone Ranger,1981-08-20,18000000.0,2945600.0,0.1636444444444444,William A. Fraker
265,Lili Marleen,1981-01-14,0.0,0.0,0.0,Rainer Werner Fassbinder
2264,Lola,1981-08-20,0.0,0.0,0.0,Rainer Werner Fassbinder
21874,Looker,1981-10-30,0.0,0.0,0.0,Michael Crichton
41394,"The Looney, Looney, Looney Bugs Bunny Movie",1981-11-20,0.0,0.0,0.0,Phil Monroe
47957,Madman,1982-01-01,0.0,0.0,0.0,Joe Giannone
31407,Teddy Bear,1981-05-04,0.0,0.0,0.0,Stanisław Bareja
16471,Modern Problems,1981-12-25,0.0,0.0,0.0,Ken Shapiro
63443,Modern Romance,1981-03-13,0.0,0.0,0.0,Albert Brooks
22171,Ms .45,1981-04-24,62000.0,0.0,0.0,Abel Ferrara
39874,My Bloody Valentine,1981-02-11,2200000.0,0.0,0.0,George Mihalka
25468,My Dinner with André,1981-10-11,0.0,0.0,0.0,Louis Malle
19507,Neighbors,1981-12-18,8500000.0,29916207.0,3.5195537647058823,John G. Avildsen
29072,Night of the Zombies,1981-01-01,0.0,0.0,0.0,Joel M. Reed
75596,The Night the Lights Went Out in Georgia,1981-05-29,0.0,0.0,0.0,Ronald F. Maxwell
42146,Only When I Laugh,1981-09-25,0.0,0.0,0.0,Glenn A. Jordan
17450,Pennies from Heaven,1981-12-11,22000000.0,9171289.0,0.4168767727272727,Herbert Ross
47886,Pieces,1982-08-23,0.0,1198346.0,0.0,Juan Piquer Simón
31646,Piranha Part Two: The Spawning,1981-01-01,145786.0,0.0,0.0,James Cameron
14269,Polyester,1981-05-29,300000.0,0.0,0.0,John Waters
41280,Private Lessons,1981-08-21,2800000.0,26279000.0,9.385357142857142,Alan Myerson
1672,The Professional,1981-10-21,0.0,0.0,0.0,Georges Lautner
35935,Derrida,2002-03-12,0.0,0.0,0.0,Kirby Dick
9645,Ghost Ship,2002-10-25,35000000.0,68349884.0,1.9528538285714283,Steve Beck
9012,Jackass: The Movie,2002-10-21,5000000.0,64282312.0,12.8564624,Jeff Tremaine
13098,Paid in Full,2002-10-25,0.0,3090862.0,0.0,Charles Stone III
13440,The Truth About Charlie,2002-10-25,0.0,0.0,0.0,Jonathan Demme
12454,All or Nothing,2002-05-17,9000000.0,0.0,0.0,Mike Leigh
31668,All The Queen's Men,2001-10-14,15000000.0,23000.0,0.0015333333333333,Stefan Ruzowitzky
41645,Food of Love,2002-02-08,0.0,0.0,0.0,Ventura Pons
1360,Frida,2002-08-29,12000000.0,56298474.0,4.6915395,Julie Taymor
13441,Roger Dodger,2002-05-09,0.0,1260761.0,0.0,Dylan Kidd
45767,Time Changer,2002-10-25,0.0,0.0,0.0,Rich Christiano
14626,Beau Travail,2000-05-03,0.0,0.0,0.0,Claire Denis
48155,The Big Knife,1955-10-25,0.0,0.0,0.0,Robert Aldrich
12208,Casino Royale,1967-04-13,12000000.0,41744718.0,3.4787265,John Huston
11905,The Company of Wolves,1984-09-15,2000000.0,0.0,0.0,Neil Jordan
39497,Escanaba in da Moonlight,2001-01-26,0.0,0.0,0.0,Jeff Daniels
1941,Exodus,1960-03-27,4000000.0,21750000.0,5.4375,Otto Preminger
26685,How to Murder Your Wife,1965-01-26,0.0,0.0,0.0,Richard Quine
31918,"The Russians Are Coming, The Russians Are Coming",1966-05-25,0.0,0.0,0.0,Norman Jewison
19662,The World of Henry Orient,1964-03-19,0.0,0.0,0.0,George Roy Hill
8427,I Spy,2002-10-31,70000000.0,33561137.0,0.4794448142857143,Betty Thomas
9021,The Santa Clause 2,2002-10-31,65000000.0,172855065.0,2.6593086923076923,Michael Lembeck
277415,Besotted,2001-05-21,0.0,0.0,0.0,Holly Hardman
28988,Blackboards,2000-09-01,0.0,0.0,0.0,Samira Makhmalbaf
52735,Love in the Time of Money,2002-11-01,0.0,0.0,0.0,Peter Mattei
13526,The Weight of Water,2000-09-25,16000000.0,109130.0,0.006820625,Kathryn Bigelow
9280,Femme Fatale,2002-11-06,35000000.0,16838910.0,0.4811117142857143,Brian De Palma
65,8 Mile,2002-11-08,41000000.0,215000000.0,5.243902439024391,Curtis Hanson
117520,Etoiles: Dancers of the Paris Opera Ballet,2001-03-14,0.0,0.0,0.0,Nils Tavernier
10712,Far from Heaven,2002-09-01,13500000.0,29027914.0,2.150215851851852,Todd Haynes
27204,God Is Great and I'm Not,2001-09-26,0.0,0.0,0.0,Pascale Bailly 
152023,The Rising Place,2001-02-01,0.0,0.0,0.0,Tom Rice
10167,Half Past Dead,2002-11-15,13000000.0,0.0,0.0,Don Michael Paul
672,Harry Potter and the Chamber of Secrets,2002-11-13,100000000.0,876688482.0,8.76688482,Chris Columbus
16351,Ararat,2002-05-20,0.0,0.0,0.0,Atom Egoyan
542,The Crime of Padre Amaro,2002-10-01,1800000.0,0.0,0.0,Carlos Carrera
36584,Interview with the Assassin,2002-05-09,500000.0,0.0,0.0,Neil Burger
30192,Standing in the Shadows of Motown,2002-11-15,0.0,0.0,0.0,Paul Justman
33251,The Way Home,2002-04-05,2000000.0,0.0,0.0,Lee Jeong-hyang
25466,Mutant Action,1993-02-03,0.0,0.0,0.0,Álex de la Iglesia
50677,Eyes of an Angel,1991-07-26,0.0,0.0,0.0,Robert Harmon
2165,Liberty Stands Still,2002-01-18,11000000.0,0.0,0.0,Kari Skogland
25037,The Life and Death of Colonel Blimp,1943-06-10,0.0,0.0,0.0,Michael Powell
11617,Rio Grande,1950-11-15,0.0,0.0,0.0,John Ford
24909,The Young Americans,1993-10-08,0.0,0.0,0.0,Danny Cannon
81530,Blackrock,1997-05-01,0.0,0.0,0.0,Steven Vidler
34341,Men with Brooms,2002-09-20,7500000.0,4245870.0,0.566116,Paul Gross
18993,Mysterious Island,1961-12-18,0.0,0.0,0.0,Cy Endfield
53000,Soul Assassin,2001-08-23,0.0,0.0,0.0,Laurence Malkin
29229,Left Behind II: Tribulation Force,2002-10-29,0.0,0.0,0.0,Bill Corcoran
11880,Dog Soldiers,2002-05-10,0.0,0.0,0.0,Neil Marshall
63435,Fingers,1978-03-02,0.0,0.0,0.0,James Toback
80849,"Good Evening, Mr. Wallenberg",1990-10-05,0.0,0.0,0.0,Kjell Grede
1377,Houseboat,1958-11-19,0.0,0.0,0.0,Melville Shavelson
11629,Legion of the Dead,2001-10-25,0.0,0.0,0.0,Olaf Ittenbach
2528,Madame Bovary,1991-04-03,0.0,1942423.0,0.0,Claude Chabrol
12716,My Father's Glory,1990-08-29,0.0,0.0,0.0,Yves Robert
12717,My Mother's Castle,1990-10-26,0.0,0.0,0.0,Yves Robert
13888,Return to the Blue Lagoon,1991-08-02,11000000.0,2807854.0,0.2552594545454545,William A. Graham
48524,Too Beautiful for You,1989-10-21,0.0,0.0,0.0,Bertrand Blier
10750,Toy Soldiers,1991-04-24,0.0,15073942.0,0.0,"Daniel Petrie, Jr."
44247,The Prowler,1981-11-06,1000000.0,0.0,0.0,Joseph Zito
45226,The Pursuit of D.B. Cooper,1981-11-13,0.0,0.0,0.0,Roger Spottiswoode
96966,Raggedy Man,1981-09-18,0.0,0.0,0.0,Jack Fisk
25566,Ragtime,1981-11-20,0.0,0.0,0.0,Miloš Forman
109962,Rich and Famous,1981-09-23,0.0,0.0,0.0,George Cukor
13386,Ricomincio da tre,1981-03-05,0.0,0.0,0.0,Massimo Troisi
43089,Roadgames,1981-06-26,1750000.0,100000.0,0.0571428571428571,Richard Franklin
47888,Rollover,1981-10-11,0.0,10217873.0,0.0,Alan J. Pakula
20472,Saturday the 14th,1981-10-30,0.0,0.0,0.0,Howard R. Cohen
9538,Scanners,1981-01-14,4100000.0,14225876.0,3.4697258536585367,David Cronenberg
14664,Sharky's Machine,1981-12-18,0.0,35610100.0,0.0,Burt Reynolds
27997,Shock Treatment,1981-10-30,0.0,0.0,0.0,Jim Sharman
49934,Do You Remember Dolly Bell?,1981-09-02,0.0,0.0,0.0,Emir Kusturica
84735,So Fine,1981-09-25,0.0,0.0,0.0,Andrew Bergman
9317,Cabbage Soup,1981-12-02,0.0,0.0,0.0,Jean Girault
12528,Southern Comfort,1981-09-25,0.0,0.0,0.0,Walter Hill
47890,Sphinx,1981-02-11,14000000.0,439564.0,0.0313974285714285,Franklin J. Schaffner
69014,Tales of Ordinary Madness,1981-09-11,0.0,0.0,0.0,Marco Ferreri
21515,Student Bodies,1981-08-07,0.0,0.0,0.0,Michael Ritchie
